Fold  0
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\0
--Labels set encontrado en ../labels\base\0

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\0
Los modelos se guardarán en: ../models\alexnet\base\0
Fold  1
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\1
--Labels set encontrado en ../labels\base\1

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\1
Los modelos se guardarán en: ../models\alexnet\base\1
Fold  2
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\2
--Labels set encontrado en ../labels\base\2

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\2
Los modelos se guardarán en: ../models\alexnet\base\2
Fold  3
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\3
--Labels set encontrado en ../labels\base\3

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\3
Los modelos se guardarán en: ../models\alexnet\base\3
Usando device: NVIDIA GeForce GTX 1060
Usando top_labels previamente generados para 26 labels
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 4.2482, Accuracy: 0.3575, F1 score: 0.2538, HS: 0.1473
Valid Trial [12/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.7819, Accuracy: 0.6677, F1 score: 0.2738, HS: 0.1717

Train Trial [13/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.4079, Accuracy: 0.6945, F1 score: 0.3116, HS: 0.1984
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.8494, Accuracy: 0.6534, F1 score: 0.2687, HS: 0.1614

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.2576, Accuracy: 0.6934, F1 score: 0.3132, HS: 0.1990
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.9812, Accuracy: 0.7427, F1 score: 0.3208, HS: 0.2046

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.3031, Accuracy: 0.7432, F1 score: 0.3504, HS: 0.2284
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.1840, Accuracy: 0.6625, F1 score: 0.2759, HS: 0.1660

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.2390, Accuracy: 0.7125, F1 score: 0.3272, HS: 0.2058
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.5881, Accuracy: 0.7308, F1 score: 0.3117, HS: 0.1945

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.3133, Accuracy: 0.7389, F1 score: 0.3453, HS: 0.2261
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.7793, Accuracy: 0.7175, F1 score: 0.3022, HS: 0.1896

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.2505, Accuracy: 0.7275, F1 score: 0.3393, HS: 0.2188
Valid Trial [18/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.2256, Accuracy: 0.7236, F1 score: 0.3075, HS: 0.1881

Train Trial [19/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.1658, Accuracy: 0.7607, F1 score: 0.3671, HS: 0.2397
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 6.0697, Accuracy: 0.7320, F1 score: 0.3082, HS: 0.1865

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.0874, Accuracy: 0.7578, F1 score: 0.3648, HS: 0.2391
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.2249, Accuracy: 0.7259, F1 score: 0.3056, HS: 0.1888

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.0234, Accuracy: 0.7781, F1 score: 0.3862, HS: 0.2544
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 5.0977, Accuracy: 0.7659, F1 score: 0.3393, HS: 0.2058

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.9712, Accuracy: 0.7965, F1 score: 0.4079, HS: 0.2672
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.5483, Accuracy: 0.7640, F1 score: 0.3437, HS: 0.2184

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.8759, Accuracy: 0.7991, F1 score: 0.4111, HS: 0.2763
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 6.4965, Accuracy: 0.8066, F1 score: 0.3724, HS: 0.2360

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.8878, Accuracy: 0.8289, F1 score: 0.4496, HS: 0.3055
Valid Trial [24/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 5.9779, Accuracy: 0.7865, F1 score: 0.3553, HS: 0.2209

Train Trial [25/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.8659, Accuracy: 0.8225, F1 score: 0.4403, HS: 0.2986
Valid Trial [25/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 6.9298, Accuracy: 0.8163, F1 score: 0.3871, HS: 0.2456

Train Trial [26/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.8913, Accuracy: 0.8245, F1 score: 0.4418, HS: 0.2964
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 6.2158, Accuracy: 0.7705, F1 score: 0.3445, HS: 0.2164

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.9367, Accuracy: 0.8086, F1 score: 0.4235, HS: 0.2798
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 6.1546, Accuracy: 0.8094, F1 score: 0.3758, HS: 0.2395

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.8500, Accuracy: 0.8309, F1 score: 0.4527, HS: 0.3073
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 5.7831, Accuracy: 0.7993, F1 score: 0.3680, HS: 0.2316

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.7449, Accuracy: 0.8312, F1 score: 0.4543, HS: 0.3122
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 7.4266, Accuracy: 0.8281, F1 score: 0.4012, HS: 0.2627

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.7019, Accuracy: 0.8515, F1 score: 0.4847, HS: 0.3427
Valid Trial [30/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 6.7206, Accuracy: 0.8260, F1 score: 0.3991, HS: 0.2675

Train Trial [31/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.6956, Accuracy: 0.8513, F1 score: 0.4858, HS: 0.3425
Valid Trial [31/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 6.8347, Accuracy: 0.8350, F1 score: 0.4111, HS: 0.2767

Train Trial [32/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.6328, Accuracy: 0.8735, F1 score: 0.5251, HS: 0.3751
Valid Trial [32/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 8.8569, Accuracy: 0.8625, F1 score: 0.4439, HS: 0.3088

Train Trial [33/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.6043, Accuracy: 0.8774, F1 score: 0.5349, HS: 0.3904
Valid Trial [33/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 7.8822, Accuracy: 0.8453, F1 score: 0.4232, HS: 0.2821

Train Trial [34/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.6200, Accuracy: 0.8756, F1 score: 0.5299, HS: 0.3789
Valid Trial [34/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 8.6534, Accuracy: 0.8720, F1 score: 0.4615, HS: 0.3137

Train Trial [35/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.5957, Accuracy: 0.8842, F1 score: 0.5490, HS: 0.4016
Valid Trial [35/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 8.2096, Accuracy: 0.8470, F1 score: 0.4241, HS: 0.2801

Train Trial [36/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.5829, Accuracy: 0.8761, F1 score: 0.5323, HS: 0.3837
Valid Trial [36/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 8.1311, Accuracy: 0.8567, F1 score: 0.4382, HS: 0.2976

Train Trial [37/200], LR: 0.000178, W: 0.01, Avg Loss: 0.5945, Accuracy: 0.8852, F1 score: 0.5511, HS: 0.4082
Valid Trial [37/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 8.3350, Accuracy: 0.8569, F1 score: 0.4377, HS: 0.2905

Train Trial [38/200], LR: 0.000178, W: 0.01, Avg Loss: 0.4934, Accuracy: 0.8926, F1 score: 0.5675, HS: 0.4199
Valid Trial [38/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 9.4114, Accuracy: 0.8699, F1 score: 0.4546, HS: 0.3027

Train Trial [39/200], LR: 0.000178, W: 0.01, Avg Loss: 0.4872, Accuracy: 0.9050, F1 score: 0.5975, HS: 0.4518
Valid Trial [39/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 8.9695, Accuracy: 0.8659, F1 score: 0.4528, HS: 0.3016

Train Trial [40/200], LR: 0.000178, W: 0.01, Avg Loss: 0.5218, Accuracy: 0.8956, F1 score: 0.5748, HS: 0.4266
Valid Trial [40/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 9.9180, Accuracy: 0.8735, F1 score: 0.4635, HS: 0.3129

Train Trial [41/200], LR: 0.000178, W: 0.01, Avg Loss: 0.5074, Accuracy: 0.9022, F1 score: 0.5902, HS: 0.4416
Valid Trial [41/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 9.0232, Accuracy: 0.8670, F1 score: 0.4510, HS: 0.2958

Train Trial [42/200], LR: 0.000178, W: 0.01, Avg Loss: 0.4866, Accuracy: 0.8981, F1 score: 0.5799, HS: 0.4321
Valid Trial [42/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 10.0114, Accuracy: 0.8718, F1 score: 0.4611, HS: 0.3096

Train Trial [43/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.4758, Accuracy: 0.9092, F1 score: 0.6085, HS: 0.4601
Valid Trial [43/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 9.6738, Accuracy: 0.8798, F1 score: 0.4733, HS: 0.3203

Train Trial [44/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.4768, Accuracy: 0.9103, F1 score: 0.6109, HS: 0.4618
Valid Trial [44/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 9.2377, Accuracy: 0.8670, F1 score: 0.4548, HS: 0.3063

Train Trial [45/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.4586, Accuracy: 0.9005, F1 score: 0.5860, HS: 0.4375
Valid Trial [45/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 10.7029, Accuracy: 0.8701, F1 score: 0.4579, HS: 0.3057

Train Trial [46/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.4386, Accuracy: 0.9143, F1 score: 0.6214, HS: 0.4785
Valid Trial [46/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 11.1642, Accuracy: 0.8859, F1 score: 0.4853, HS: 0.3328

Train Trial [47/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.4039, Accuracy: 0.9162, F1 score: 0.6273, HS: 0.4788
Valid Trial [47/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 9.4066, Accuracy: 0.8701, F1 score: 0.4598, HS: 0.3077

Train Trial [48/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.4652, Accuracy: 0.9098, F1 score: 0.6100, HS: 0.4608
Valid Trial [48/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 9.9413, Accuracy: 0.8764, F1 score: 0.4703, HS: 0.3203

Train Trial [49/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4179, Accuracy: 0.9123, F1 score: 0.6168, HS: 0.4693
Valid Trial [49/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 9.8881, Accuracy: 0.8861, F1 score: 0.4916, HS: 0.3424

Train Trial [50/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.3724, Accuracy: 0.9236, F1 score: 0.6490, HS: 0.5100
Valid Trial [50/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 10.4388, Accuracy: 0.8869, F1 score: 0.4915, HS: 0.3485

Train Trial [51/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4597, Accuracy: 0.9237, F1 score: 0.6493, HS: 0.5152
Valid Trial [51/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 10.4711, Accuracy: 0.8861, F1 score: 0.4925, HS: 0.3470

Train Trial [52/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.3925, Accuracy: 0.9231, F1 score: 0.6468, HS: 0.5017
Valid Trial [52/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 10.2067, Accuracy: 0.8899, F1 score: 0.4922, HS: 0.3385

Train Trial [53/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4148, Accuracy: 0.9181, F1 score: 0.6331, HS: 0.4822
Valid Trial [53/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 9.9314, Accuracy: 0.8819, F1 score: 0.4787, HS: 0.3333

Train Trial [54/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.3829, Accuracy: 0.9173, F1 score: 0.6304, HS: 0.4769
Valid Trial [54/200], LR: 0.0001, W: 0.01, Avg Loss: 11.1213, Accuracy: 0.8867, F1 score: 0.4812, HS: 0.3385

Train Trial [55/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3636, Accuracy: 0.9267, F1 score: 0.6582, HS: 0.5073
Valid Trial [55/200], LR: 0.0001, W: 0.01, Avg Loss: 11.6232, Accuracy: 0.8966, F1 score: 0.5040, HS: 0.3583

Train Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3860, Accuracy: 0.9292, F1 score: 0.6655, HS: 0.5202
Valid Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 10.4543, Accuracy: 0.8920, F1 score: 0.5019, HS: 0.3411

Train Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3429, Accuracy: 0.9226, F1 score: 0.6461, HS: 0.5031
Valid Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 11.0509, Accuracy: 0.8907, F1 score: 0.4951, HS: 0.3461

Train Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3435, Accuracy: 0.9355, F1 score: 0.6863, HS: 0.5534
Valid Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 11.8991, Accuracy: 0.8976, F1 score: 0.5056, HS: 0.3578

Train Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3233, Accuracy: 0.9358, F1 score: 0.6877, HS: 0.5616
Valid Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 11.3549, Accuracy: 0.8926, F1 score: 0.4966, HS: 0.3453

Train Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3350, Accuracy: 0.9298, F1 score: 0.6679, HS: 0.5333
Valid Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 11.5971, Accuracy: 0.8960, F1 score: 0.4995, HS: 0.3467

Train Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2971, Accuracy: 0.9384, F1 score: 0.6964, HS: 0.5614
Valid Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 13.5883, Accuracy: 0.9084, F1 score: 0.5240, HS: 0.3719

Train Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3692, Accuracy: 0.9435, F1 score: 0.7141, HS: 0.5781
Valid Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 12.9621, Accuracy: 0.8949, F1 score: 0.5020, HS: 0.3488

Train Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4437, Accuracy: 0.9245, F1 score: 0.6507, HS: 0.5025
Valid Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 10.6263, Accuracy: 0.8758, F1 score: 0.4642, HS: 0.3167

Train Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3580, Accuracy: 0.9128, F1 score: 0.6188, HS: 0.4679
Valid Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 12.0730, Accuracy: 0.8859, F1 score: 0.4784, HS: 0.3297

Train Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3960, Accuracy: 0.9251, F1 score: 0.6535, HS: 0.5144
Valid Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 9.8210, Accuracy: 0.8913, F1 score: 0.4936, HS: 0.3477

Train Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3537, Accuracy: 0.9227, F1 score: 0.6460, HS: 0.5088
Valid Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 10.5165, Accuracy: 0.8894, F1 score: 0.4933, HS: 0.3493

Train Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3851, Accuracy: 0.9317, F1 score: 0.6739, HS: 0.5391
Valid Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 11.9747, Accuracy: 0.8907, F1 score: 0.4932, HS: 0.3480

Train Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4102, Accuracy: 0.9264, F1 score: 0.6571, HS: 0.5204
Valid Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 10.0342, Accuracy: 0.8798, F1 score: 0.4762, HS: 0.3258

Train Trial [69/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4219, Accuracy: 0.9171, F1 score: 0.6295, HS: 0.4790
Valid Trial [69/200], LR: 0.0001, W: 0.01, Avg Loss: 9.9762, Accuracy: 0.8855, F1 score: 0.4824, HS: 0.3300

Train Trial [70/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3396, Accuracy: 0.9292, F1 score: 0.6666, HS: 0.5223
Valid Trial [70/200], LR: 0.0001, W: 0.01, Avg Loss: 10.9927, Accuracy: 0.8930, F1 score: 0.4925, HS: 0.3420

Train Trial [71/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3539, Accuracy: 0.9329, F1 score: 0.6780, HS: 0.5358
Valid Trial [71/200], LR: 0.0001, W: 0.01, Avg Loss: 10.5091, Accuracy: 0.8939, F1 score: 0.5005, HS: 0.3451

Out of patience!
Best epoch: 61
Guardando mejor modelo en ../models\alexnet\base\2\75L_weighted_1.pth
CURRENT BATCH SIZE:  124
CURRENT BATCH SIZE:  124
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 90.7963, Accuracy: 0.8910, F1 score: 0.4815, HS: 0.3275
Predicciones guardadas en ../outputs\alexnet\base\75L_weighted_1\2\predictions.csv
HS fold 1: 0.3292
Creando top_labels para 61 labels
Aplicando threshold 9 para trabajar con 57 labels
Top labels creado con éxito
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 4.9790, Accuracy: 0.3786, F1 score: 0.1623, HS: 0.0892
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 4.1456, Accuracy: 0.3050, F1 score: 0.1599, HS: 0.0878

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 3.1588, Accuracy: 0.2634, F1 score: 0.1614, HS: 0.0883
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 3.5207, Accuracy: 0.2202, F1 score: 0.1513, HS: 0.0813

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 2.9617, Accuracy: 0.2680, F1 score: 0.1652, HS: 0.0907
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 3.5745, Accuracy: 0.4026, F1 score: 0.1843, HS: 0.1025

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 2.7650, Accuracy: 0.3417, F1 score: 0.1792, HS: 0.1012
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 3.5054, Accuracy: 0.3259, F1 score: 0.1687, HS: 0.0959

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 2.5355, Accuracy: 0.3811, F1 score: 0.1899, HS: 0.1130
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 3.2768, Accuracy: 0.3507, F1 score: 0.1735, HS: 0.1003

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 2.4773, Accuracy: 0.4246, F1 score: 0.2003, HS: 0.1191
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 3.2038, Accuracy: 0.4327, F1 score: 0.1917, HS: 0.1089

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 2.4251, Accuracy: 0.4579, F1 score: 0.2093, HS: 0.1286
Valid Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 3.4695, Accuracy: 0.3842, F1 score: 0.1763, HS: 0.1011

Train Trial [7/200], LR: 0.001, W: 0.01, Avg Loss: 2.5609, Accuracy: 0.4042, F1 score: 0.1947, HS: 0.1159
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 3.4941, Accuracy: 0.4534, F1 score: 0.1964, HS: 0.1177

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 2.2390, Accuracy: 0.4710, F1 score: 0.2146, HS: 0.1301
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 3.0792, Accuracy: 0.4024, F1 score: 0.1857, HS: 0.1123

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 2.1127, Accuracy: 0.4689, F1 score: 0.2157, HS: 0.1337
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 2.9822, Accuracy: 0.5355, F1 score: 0.2234, HS: 0.1333

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 1.8884, Accuracy: 0.5501, F1 score: 0.2452, HS: 0.1493
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 3.0007, Accuracy: 0.5659, F1 score: 0.2359, HS: 0.1438

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 1.7384, Accuracy: 0.5830, F1 score: 0.2590, HS: 0.1625
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 3.4171, Accuracy: 0.6298, F1 score: 0.2579, HS: 0.1619

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 1.7151, Accuracy: 0.6032, F1 score: 0.2680, HS: 0.1694
Valid Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 3.0408, Accuracy: 0.5920, F1 score: 0.2442, HS: 0.1505

Train Trial [13/200], LR: 0.00075, W: 0.01, Avg Loss: 1.7499, Accuracy: 0.6124, F1 score: 0.2741, HS: 0.1757
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.0380, Accuracy: 0.5427, F1 score: 0.2226, HS: 0.1355

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.7585, Accuracy: 0.5841, F1 score: 0.2602, HS: 0.1631
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.0365, Accuracy: 0.5969, F1 score: 0.2464, HS: 0.1464

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.6519, Accuracy: 0.6066, F1 score: 0.2722, HS: 0.1757
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.0643, Accuracy: 0.5978, F1 score: 0.2468, HS: 0.1485

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.5254, Accuracy: 0.6460, F1 score: 0.2930, HS: 0.1910
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.2567, Accuracy: 0.6574, F1 score: 0.2751, HS: 0.1703

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.5258, Accuracy: 0.6679, F1 score: 0.3077, HS: 0.1952
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.1324, Accuracy: 0.6532, F1 score: 0.2740, HS: 0.1707

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.4695, Accuracy: 0.6747, F1 score: 0.3115, HS: 0.1969
Valid Trial [18/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.0852, Accuracy: 0.6653, F1 score: 0.2805, HS: 0.1697

Train Trial [19/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.3638, Accuracy: 0.6912, F1 score: 0.3217, HS: 0.2069
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.3182, Accuracy: 0.6874, F1 score: 0.2908, HS: 0.1857

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.3118, Accuracy: 0.6949, F1 score: 0.3262, HS: 0.2123
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 2.9980, Accuracy: 0.7155, F1 score: 0.3136, HS: 0.1971

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.2750, Accuracy: 0.7533, F1 score: 0.3725, HS: 0.2500
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.2173, Accuracy: 0.7004, F1 score: 0.2989, HS: 0.1903

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.1935, Accuracy: 0.7136, F1 score: 0.3422, HS: 0.2232
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.3734, Accuracy: 0.7135, F1 score: 0.3061, HS: 0.1910

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.0773, Accuracy: 0.7657, F1 score: 0.3855, HS: 0.2640
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.3309, Accuracy: 0.7371, F1 score: 0.3231, HS: 0.2042

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.1221, Accuracy: 0.7662, F1 score: 0.3882, HS: 0.2652
Valid Trial [24/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.1015, Accuracy: 0.7117, F1 score: 0.3070, HS: 0.1887

Train Trial [25/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.0643, Accuracy: 0.7550, F1 score: 0.3772, HS: 0.2505
Valid Trial [25/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 3.6728, Accuracy: 0.7492, F1 score: 0.3295, HS: 0.2134

Train Trial [26/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.0594, Accuracy: 0.7840, F1 score: 0.4076, HS: 0.2772
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 3.4806, Accuracy: 0.7449, F1 score: 0.3322, HS: 0.2161

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.9584, Accuracy: 0.7695, F1 score: 0.3920, HS: 0.2646
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 4.2580, Accuracy: 0.7578, F1 score: 0.3372, HS: 0.2172

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.9624, Accuracy: 0.7967, F1 score: 0.4212, HS: 0.2868
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 4.3974, Accuracy: 0.7697, F1 score: 0.3427, HS: 0.2175

